split,class,class_id,source,image,label,x1,y1,x2,y2,width,height,area_ratio,label_method
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000030.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000030.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000030.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000020.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000020.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000020.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000075.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000075.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000075.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000151.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000151.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000151.txt,111,86,126,99,250,250,0.003584,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000217.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000217.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000217.txt,164,0,249,198,250,250,0.273824,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000186.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000186.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000186.txt,0,111,155,193,250,250,0.207168,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000226.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000226.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000226.txt,135,47,249,151,250,250,0.1932,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000104.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000104.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000104.txt,0,105,208,199,250,250,0.31768,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000064.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000064.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000064.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000197.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000197.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000197.txt,0,118,113,232,250,250,0.20976,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000080.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000080.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000080.txt,4,2,140,167,250,250,0.363872,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000046.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000046.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000046.txt,127,29,249,158,250,250,0.25584,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000190.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000190.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000190.txt,0,109,166,194,250,250,0.229792,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000034.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000034.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000034.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000036.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000036.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000036.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000203.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000203.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000203.txt,0,118,109,232,250,250,0.2024,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000041.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000041.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000041.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000033.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000033.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000033.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000216.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000216.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000216.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000180.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000180.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000180.txt,0,111,157,193,250,250,0.209824,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000212.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000212.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000212.txt,0,0,245,249,250,250,0.984,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000161.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000161.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000161.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000094.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000094.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000094.txt,0,113,149,181,250,250,0.1656,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000165.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000165.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000165.txt,78,28,161,157,250,250,0.17472,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000129.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000129.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000129.txt,53,43,139,151,250,250,0.151728,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000047.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000047.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000047.txt,127,29,249,158,250,250,0.25584,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000083.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000083.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000083.txt,134,2,249,169,250,250,0.311808,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000111.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000111.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000111.txt,0,99,215,217,250,250,0.411264,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000073.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000073.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000073.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000024.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000024.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000024.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000106.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000106.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000106.txt,0,100,211,208,250,250,0.369728,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000219.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000219.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000219.txt,177,121,249,186,250,250,0.077088,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000221.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000221.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000221.txt,125,61,208,144,250,250,0.112896,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000155.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000155.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000155.txt,107,77,137,109,250,250,0.016368,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000065.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000065.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000065.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000163.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000163.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000163.txt,78,28,162,157,250,250,0.1768,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000213.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000213.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000213.txt,62,84,75,93,250,250,0.00224,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000032.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000032.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000032.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000230.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000230.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000230.txt,134,53,244,148,250,250,0.170496,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000198.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000198.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000198.txt,0,118,113,233,250,250,0.211584,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000215.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000215.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000215.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000009.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000009.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000009.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000025.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000025.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000025.txt,122,86,153,102,250,250,0.008704,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000223.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000223.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000223.txt,129,55,232,147,250,250,0.154752,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000143.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000143.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000143.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000093.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000093.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000093.txt,0,113,150,181,250,250,0.166704,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000204.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000204.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000204.txt,0,118,109,232,250,250,0.2024,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000225.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000225.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000225.txt,132,51,238,149,250,250,0.169488,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000040.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000040.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000040.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000118.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000118.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000118.txt,0,61,232,249,250,250,0.704592,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000078.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000078.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000078.txt,46,50,126,147,250,250,0.127008,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000072.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000072.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000072.txt,87,89,111,103,250,250,0.006,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000228.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000228.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000228.txt,134,53,244,148,250,250,0.170496,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000222.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000222.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000222.txt,133,51,183,148,250,250,0.079968,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000210.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000210.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000210.txt,227,148,249,175,250,250,0.010304,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000063.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000063.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000063.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000077.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000077.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000077.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000097.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000097.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000097.txt,0,110,154,192,250,250,0.20584,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000159.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000159.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000159.txt,50,87,166,178,250,250,0.172224,fallback_median
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000183.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000183.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000183.txt,0,111,156,193,250,250,0.208496,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000188.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000188.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000188.txt,0,109,165,194,250,250,0.228416,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000207.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000207.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000207.txt,0,118,109,231,250,250,0.20064,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000124.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000124.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000124.txt,147,122,249,212,250,250,0.149968,detected
